ticker,strategy_type,timeframe,method,trial_number,composite_score,param_doji_tol,param_wick_body_ratio,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
LKOH,harami,1D,Bayesian_TPE,9,0.001,0.08,1.7,True,0.43,0.172,0.227,63.65,12,58.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,12.0,7.0,5.0,58.33,111508.34,-155259.32,317.83,,63.65,452019.0,-366713.1,0.43,0.17,0.23,0.0215,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,13.0,7.0,6.0,53.85,126924.91,-160572.1,329.92,,63.65,452019.0,-366713.1,-7.5,0.15,0.19,0.0207,0.0
LKOH,harami,1D,Bayesian_TPE,10,1.052,0.03,2.2,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.03,""wick_body_ratio"":2.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,11,1.052,0.19,2.8,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.19,""wick_body_ratio"":2.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,12,1.052,0.15,2.3,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.15,""wick_body_ratio"":2.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,13,1.052,0.06,2.9000000000000004,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.06,""wick_body_ratio"":2.9000000000000004,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,14,1.052,0.11,2.2,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":2.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,15,1.052,0.06,3.1,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.06,""wick_body_ratio"":3.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,16,1.052,0.17,2.5,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.17,""wick_body_ratio"":2.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,17,1.052,0.12,2.0,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.12,""wick_body_ratio"":2.0,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,18,1.052,0.2,2.6,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.2,""wick_body_ratio"":2.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,19,1.052,0.1,3.1,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":3.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,20,1.052,0.05,2.8,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.05,""wick_body_ratio"":2.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,21,1.052,0.16,1.9,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.16,""wick_body_ratio"":1.9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,22,1.052,0.18,1.5,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.18,""wick_body_ratio"":1.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,23,1.052,0.14,1.9,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":1.9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,24,1.052,0.16,1.7,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.16,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,25,1.052,0.13,2.4,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":2.4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,26,0.001,0.17,2.1,True,0.43,0.172,0.227,63.65,12,58.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.17,""wick_body_ratio"":2.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,12.0,7.0,5.0,58.33,111508.34,-155259.32,317.83,,63.65,452019.0,-366713.1,0.43,0.17,0.23,0.0215,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,13.0,7.0,6.0,53.85,126924.91,-160572.1,329.92,,63.65,452019.0,-366713.1,-7.5,0.15,0.19,0.0207,0.0
LKOH,harami,1D,Bayesian_TPE,27,1.052,0.2,1.7,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.2,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,28,1.052,0.08,1.9,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":1.9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,29,0.001,0.09,3.2,True,0.43,0.172,0.227,63.65,12,58.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.09,""wick_body_ratio"":3.2,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,12.0,7.0,5.0,58.33,111508.34,-155259.32,317.83,,63.65,452019.0,-366713.1,0.43,0.17,0.23,0.0215,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,13.0,7.0,6.0,53.85,126924.91,-160572.1,329.92,,63.65,452019.0,-366713.1,-7.5,0.15,0.19,0.0207,0.0
LKOH,harami,1D,Bayesian_TPE,30,1.052,0.15,3.4000000000000004,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.15,""wick_body_ratio"":3.4000000000000004,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,31,1.052,0.14,1.6,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":1.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,32,1.052,0.12,1.8,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.12,""wick_body_ratio"":1.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,33,1.052,0.14,2.1,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":2.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,34,0.001,0.1,1.6,True,0.43,0.172,0.227,63.65,12,58.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,12.0,7.0,5.0,58.33,111508.34,-155259.32,317.83,,63.65,452019.0,-366713.1,0.43,0.17,0.23,0.0215,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,13.0,7.0,6.0,53.85,126924.91,-160572.1,329.92,,63.65,452019.0,-366713.1,-7.5,0.15,0.19,0.0207,0.0
LKOH,harami,1D,Bayesian_TPE,35,1.052,0.13,1.8,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":1.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,36,0.001,0.16,1.5,True,0.43,0.172,0.227,63.65,12,58.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.16,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,12.0,7.0,5.0,58.33,111508.34,-155259.32,317.83,,63.65,452019.0,-366713.1,0.43,0.17,0.23,0.0215,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,13.0,7.0,6.0,53.85,126924.91,-160572.1,329.92,,63.65,452019.0,-366713.1,-7.5,0.15,0.19,0.0207,0.0
LKOH,harami,1D,Bayesian_TPE,37,1.052,0.18,2.5,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.18,""wick_body_ratio"":2.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
LKOH,harami,1D,Bayesian_TPE,38,1.052,0.03,2.7,False,115.38,0.477,0.328,52.31,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.03,""wick_body_ratio"":2.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,25.0,6.0,5.0,1.0,83.33,283955.08,-265984.0,207.5,,52.31,972823.5,-265984.0,115.38,0.48,0.33,0.0115,0.01,10.0,1.0,0.0,1.0,0.0,0.0,-167552.0,318.0,,26.11,-167552.0,-167552.0,-16.76,-0.44,-0.5,0.0129,-0.02,35.0,7.0,5.0,2.0,71.43,283955.08,-314144.0,223.29,,52.31,972823.5,-362304.0,79.15,0.34,0.26,0.0117,0.01
